timestamp,force_x,force_y,force_z,torque_x, torque_y, torque_z,tibia_x, tibia_y, tibia_z,tibia_qx, tibia_qy, tibia_qz, tibia_qw,femur_x, femur_y, femur_z,femur_qx, femur_qy, femur_qz, femur_qw,sensor_x, sensor_y, sensor_z,sensor_qx, sensor_qy, sensor_qz, sensor_qw
1785340235.931659,-3.90591,2.14673,-0.407037,0.144558,0.513872,-0.0453919,0.0762859,0.470623,-0.388891,-0.753955,0.0538854,-0.0420175,0.653363,0.0677271,0.473849,0.040622,-0.437065,0.0647118,0.0119227,0.89702,0.0142419,0.366879,-0.438172,-0.0493978,0.0442675,0.656365,0.751522,
1785340235.941528,-4.09753,2.28366,-0.520784,0.151473,0.52279,-0.0436839,0.0762136,0.470193,-0.389178,-0.754593,0.0537639,-0.0426161,0.652597,0.0677301,0.473846,0.0406213,-0.437065,0.0647005,0.0118835,0.897021,0.0141845,0.366364,-0.438315,-0.0504128,0.0445509,0.655686,0.752031,
1785340235.951571,-3.91592,2.30846,-0.536064,0.152702,0.519129,-0.0456969,0.0762473,0.469821,-0.389519,-0.755344,0.0530455,-0.0424617,0.651797,0.0677276,0.473849,0.0406185,-0.436969,0.0646116,0.011981,0.897073,0.0148552,0.365781,-0.438305,-0.0515837,0.0457124,0.65855,0.749374,
1785340235.961645,-3.80947,2.25827,-0.504297,0.151632,0.514004,-0.0457409,0.0762296,0.469397,-0.389854,-0.756255,0.0523837,-0.0431487,0.650747,0.0677162,0.473847,0.0406178,-0.437081,0.0646622,0.0118814,0.897016,0.0149516,0.365217,-0.438377,-0.0528075,0.0465616,0.658845,0.748977,
1785340235.971555,-3.93316,2.2039,-0.554955,0.151891,0.521912,-0.0445259,0.0762334,0.468994,-0.390166,-0.757162,0.0515029,-0.0438805,0.649714,0.0677107,0.473846,0.0406183,-0.437064,0.0646738,0.0119145,0.897023,0.0150339,0.364648,-0.438418,-0.0537234,0.0480214,0.658742,0.74891,
1785340235.981662,-3.89269,2.18028,-0.412627,0.151989,0.520877,-0.0464289,0.0762252,0.468064,-0.390899,-0.758969,0.050359,-0.0434993,0.647718,0.0677012,0.473843,0.0406206,-0.437083,0.0647735,0.0119951,0.897005,0.014766,0.363313,-0.438811,-0.0559077,0.0481311,0.657257,0.750047,
1785340235.991565,-3.96507,2.2411,-0.654544,0.154856,0.525251,-0.0455608,0.07619,0.467551,-0.391283,-0.759844,0.0500828,-0.0433296,0.646723,0.0676967,0.473847,0.0406118,-0.436969,0.0647758,0.0117556,0.897064,0.0148372,0.362694,-0.438902,-0.057275,0.0488293,0.657029,0.750099,
1785340236.001648,-3.81947,2.30051,-0.519294,0.155624,0.520366,-0.0457749,0.0762639,0.467078,-0.391657,-0.760888,0.0499138,-0.0431662,0.645519,0.0677034,0.473851,0.0406063,-0.436966,0.0646039,0.012069,0.897074,0.01488,0.361991,-0.439019,-0.0587102,0.0494057,0.65697,0.750002,
1785340236.011566,-4.08147,2.27153,-0.653907,0.155806,0.529858,-0.0450019,0.0762301,0.466556,-0.392044,-0.761782,0.0493599,-0.0433076,0.644497,0.0677054,0.473842,0.0406018,-0.43709,0.064663,0.0119131,0.897011,0.0155523,0.361335,-0.438987,-0.0602543,0.0511695,0.659614,0.747436,
1785340236.021558,-3.78043,2.27835,-0.566002,0.156352,0.519323,-0.0449429,0.0762899,0.466056,-0.392433,-0.762816,0.0491021,-0.0436965,0.643266,0.0677176,0.473836,0.0405978,-0.437085,0.0646942,0.0118859,0.897012,0.0151498,0.360583,-0.43921,-0.0610835,0.0514537,0.65727,0.749411,
1785340236.031649,-3.88822,2.29347,-0.702264,0.156746,0.522325,-0.0454489,0.0762935,0.464889,-0.393267,-0.764731,0.0479108,-0.0438276,0.641069,0.0677336,0.473829,0.040577,-0.437127,0.0647299,0.0118953,0.896988,0.015935,0.359101,-0.439369,-0.0644776,0.053077,0.660348,0.746301,
1785340236.041557,-3.7938,2.23273,-0.585558,0.15507,0.515459,-0.0438198,0.0763461,0.464336,-0.393685,-0.766029,0.0471158,-0.0428937,0.639641,0.0677325,0.47382,0.040569,-0.437202,0.0647132,0.0118976,0.896953,0.0154907,0.35832,-0.439593,-0.0659704,0.0531258,0.65788,0.748344,
1785340236.061662,-3.81657,2.29877,-0.749114,0.157101,0.518319,-0.0448518,0.0762625,0.463116,-0.39462,-0.767972,0.0456601,-0.0442735,0.637318,0.0677224,0.473809,0.0405564,-0.437155,0.0647454,0.0118092,0.896975,0.0162914,0.356662,-0.439739,-0.0704808,0.054181,0.661143,0.744974,
1785340236.071559,-3.63271,2.14374,-0.632884,0.154487,0.510244,-0.0440949,0.0762923,0.4625,-0.395025,-0.769544,0.0458902,-0.0420986,0.63555,0.0677163,0.473815,0.0405484,-0.437019,0.0648968,0.0117936,0.897031,0.0162788,0.355833,-0.439881,-0.07169,0.0553873,0.660687,0.745175,
1785340236.081654,-3.81554,2.21797,-0.682972,0.154939,0.516676,-0.0441799,0.0762413,0.461041,-0.395958,-0.771937,0.0441698,-0.0413782,0.632812,0.0676947,0.473825,0.0405554,-0.437021,0.0648804,0.0118279,0.89703,0.0164881,0.354037,-0.440065,-0.0755262,0.0570946,0.661288,0.744133,
1785340236.091570,-3.72897,2.12204,-0.604164,0.151831,0.511254,-0.0446539,0.0762143,0.460289,-0.396449,-0.773011,0.0444823,-0.0408519,0.631511,0.0676854,0.473831,0.0405598,-0.437015,0.0648734,0.0118868,0.897033,0.0165806,0.353087,-0.440188,-0.0771735,0.0581968,0.661379,0.743798,
1785340236.101657,-3.7757,2.10541,-0.722062,0.151929,0.509114,-0.0436989,0.0761371,0.459683,-0.397105,-0.774354,0.0422969,-0.0441116,0.629794,0.0676783,0.473831,0.0405709,-0.436944,0.0648473,0.0118062,0.897071,0.0166675,0.35211,-0.440303,-0.0791678,0.0591304,0.661594,0.743323,
1785340236.111570,-3.28704,2.08192,-0.688051,0.151686,0.489969,-0.0438449,0.0760987,0.458928,-0.397625,-0.775949,0.041876,-0.0435819,0.627894,0.0676718,0.473833,0.0405762,-0.436849,0.0648613,0.0119968,0.897113,0.0162545,0.35106,-0.440502,-0.0806255,0.060245,0.659344,0.745075,
1785340236.121558,-3.51954,1.98108,-0.753444,0.145485,0.492509,-0.0421389,0.0760987,0.458928,-0.397625,-0.775949,0.041876,-0.0435819,0.627894,0.0676638,0.473835,0.0405665,-0.436965,0.0648479,0.011834,0.89706,0.0163756,0.349982,-0.440564,-0.0827396,0.0614426,0.65978,0.744358,
1785340236.131665,-3.08289,2.18358,-0.733948,0.149116,0.47458,-0.0437149,0.075804,0.456162,-0.399568,-0.779283,0.0312463,-0.0495239,0.62393,0.0676435,0.473833,0.0405443,-0.43703,0.064881,0.0119558,0.897024,0.0170928,0.347675,-0.440713,-0.0870499,0.0646307,0.662907,0.74081,
1785340236.141657,-3.25799,2.00575,-0.785329,0.140709,0.475749,-0.0426929,0.0758197,0.455326,-0.400059,-0.781832,0.039019,-0.042889,0.620787,0.0676277,0.473828,0.0405277,-0.437016,0.0650178,0.0121001,0.897019,0.0170711,0.346489,-0.440715,-0.090096,0.0666913,0.662625,0.740516,
1785340236.151652,-3.15228,1.90738,-0.740071,0.138171,0.468126,-0.0418538,0.0757236,0.45439,-0.400693,-0.783565,0.0391997,-0.042667,0.618602,0.0676037,0.473816,0.0405052,-0.437136,0.0653225,0.0121868,0.896937,0.0171627,0.345183,-0.440926,-0.0917986,0.0673495,0.66327,0.739668,
1785340236.161573,-3.05508,1.79121,-0.749274,0.131141,0.459819,-0.0418189,0.0755889,0.453287,-0.401438,-0.785301,0.0376426,-0.0423786,0.616514,0.0675263,0.473824,0.0404844,-0.437307,0.06496,0.0119781,0.896883,0.0171311,0.343837,-0.441108,-0.0936555,0.0689601,0.663005,0.739525,
1785340236.171556,-2.90911,1.73653,-0.711021,0.129097,0.451154,-0.0421529,0.075437,0.452222,-0.402135,-0.787374,0.036951,-0.042069,0.613928,0.0674734,0.473835,0.0404637,-0.437377,0.0648426,0.012225,0.896854,0.0172002,0.342417,-0.441203,-0.0960637,0.0705792,0.663702,0.738437,
1785340236.181658,-2.93195,1.62148,-0.687937,0.124301,0.449992,-0.0411968,0.075058,0.449926,-0.403699,-0.790904,0.0357209,-0.0408967,0.609526,0.0673785,0.473863,0.0404407,-0.437254,0.064621,0.0123509,0.896928,0.0172414,0.33946,-0.441357,-0.101167,0.0745187,0.663886,0.737203,
1785340236.191565,-2.71604,1.66125,-0.720421,0.123302,0.444833,-0.0414229,0.0748899,0.448682,-0.404481,-0.792892,0.0347821,-0.0410427,0.606983,0.0673446,0.473856,0.0404212,-0.437235,0.0648097,0.0122186,0.896926,0.0168712,0.337805,-0.441533,-0.103736,0.0756932,0.662444,0.738023,
1785340236.201653,-2.74169,1.55052,-0.718549,0.120067,0.443582,-0.0410939,0.0747869,0.447382,-0.405292,-0.795158,0.0332607,-0.0405903,0.604128,0.0672645,0.473842,0.0404231,-0.437191,0.0643685,0.0116938,0.896986,0.0169556,0.336143,-0.441616,-0.106675,0.0775507,0.66275,0.737135,
1785340236.211572,-2.72076,1.5675,-0.724231,0.120076,0.445605,-0.0403249,0.0746674,0.446014,-0.406124,-0.797179,0.0327784,-0.0400274,0.601522,0.0672831,0.473876,0.0403729,-0.437308,0.0647943,0.0124742,0.896888,0.0176221,0.334485,-0.441386,-0.110924,0.0814591,0.665438,0.733657,
1785340236.221537,-2.69541,1.53435,-0.657289,0.117929,0.445706,-0.0406919,0.0745859,0.443104,-0.407846,-0.801865,0.0305395,-0.0403975,0.595356,0.0672479,0.473864,0.0403263,-0.437437,0.0648301,0.0125629,0.896821,0.0177689,0.330877,-0.441698,-0.114936,0.085459,0.66509,0.7329,
1785340236.231663,-2.74726,1.54021,-0.667516,0.115331,0.445619,-0.0401119,0.0746,0.441552,-0.408773,-0.803838,0.0298603,-0.0408071,0.592695,0.0672407,0.473858,0.0403025,-0.43747,0.0649735,0.012682,0.896793,0.0179865,0.32902,-0.441648,-0.11917,0.0879795,0.665358,0.731681,
1785340236.241657,-2.70066,1.51173,-0.653351,0.112336,0.438873,-0.0391149,0.0746374,0.43999,-0.409617,-0.806623,0.0285617,-0.0406177,0.588977,0.0672252,0.473856,0.040243,-0.43771,0.0649414,0.0122689,0.896684,0.0180688,0.327108,-0.44183,-0.12139,0.0897078,0.664967,0.731461,
1785340236.251648,-2.29342,1.43953,-0.634651,0.107945,0.421689,-0.0395738,0.0746145,0.438414,-0.410585,-0.808716,0.0281468,-0.0407724,0.586109,0.0672205,0.473832,0.0402033,-0.43776,0.0649403,0.0123198,0.896659,0.0184116,0.325205,-0.441794,-0.124666,0.0923592,0.665558,0.730042,
1785340236.261576,-2.42208,1.26881,-0.615387,0.0998867,0.420381,-0.0388008,0.07465,0.436729,-0.411442,-0.810968,0.0276786,-0.0401886,0.583051,0.0672165,0.473826,0.040164,-0.437813,0.0648713,0.012275,0.896639,0.0184983,0.323216,-0.441826,-0.12827,0.0939251,0.665345,0.729411,
1785340236.271554,-2.15701,1.32892,-0.675637,0.0989739,0.408215,-0.0389828,0.074625,0.435086,-0.412294,-0.813444,0.0260418,-0.0406371,0.579637,0.0672179,0.473821,0.0401322,-0.437838,0.0647404,0.0120593,0.896639,0.0187402,0.321259,-0.441756,-0.131465,0.0970242,0.665383,0.728401,
1785340236.281659,-2.2112,1.27376,-0.720469,0.0968117,0.404904,-0.0390729,0.0745593,0.431719,-0.414021,-0.818379,0.0242769,-0.0395314,0.572804,0.0671976,0.473814,0.0400865,-0.437853,0.0648933,0.0122553,0.896618,0.0191743,0.317199,-0.441468,-0.139191,0.103058,0.665748,0.725799,
1785340236.291561,-2.24488,1.21883,-0.727759,0.0961607,0.401258,-0.0383729,0.0745189,0.429876,-0.414931,-0.82103,0.0191606,-0.0416023,0.569045,0.0671739,0.473817,0.0400819,-0.437846,0.064882,0.012418,0.89662,0.0193684,0.31506,-0.441624,-0.142436,0.103636,0.666431,0.724459,
1785340236.301656,-2.29192,1.27266,-0.854001,0.0965587,0.416595,-0.0401149,0.0743792,0.42826,-0.415694,-0.823496,0.0197919,-0.0405491,0.565525,0.0671582,0.47382,0.0400844,-0.437831,0.0648858,0.0124649,0.896626,0.0196538,0.312926,-0.441511,-0.147351,0.105032,0.66722,0.722546,
1785340236.311574,-2.1825,1.22597,-0.837322,0.0967696,0.408324,-0.0398099,0.0743347,0.426497,-0.416499,-0.825947,0.017865,-0.039673,0.562066,0.0671347,0.473837,0.0400984,-0.437851,0.0649859,0.012619,0.896607,0.019359,0.31077,-0.441527,-0.149388,0.107063,0.665179,0.723711,
1785340236.321559,-2.06878,1.22093,-0.918326,0.0978286,0.401502,-0.0393489,0.0742914,0.424537,-0.417347,-0.829361,0.0150969,-0.0387777,0.557161,0.0671294,0.473844,0.0401108,-0.437835,0.0649841,0.012576,0.896615,0.0199858,0.30874,-0.441287,-0.153118,0.110389,0.667067,0.720688,
1785340236.331673,-2.14104,1.2012,-1.06237,0.0926057,0.404224,-0.0405529,0.0742882,0.421129,-0.41883,-0.834276,0.0135241,-0.0385364,0.549832,0.0671167,0.473864,0.0401374,-0.437884,0.0649964,0.0126651,0.89659,0.0206496,0.304571,-0.440928,-0.160571,0.114491,0.668099,0.717463,
1785340236.341657,-2.07784,1.27217,-0.997988,0.0927898,0.399955,-0.0416418,0.0745105,0.419443,-0.419623,-0.8365,0.0149181,-0.0317598,0.546842,0.0671141,0.47387,0.0401488,-0.437835,0.0651077,0.0128675,0.896603,0.0204418,0.302377,-0.440895,-0.163604,0.115599,0.66606,0.718495,
1785340236.351654,-2.09257,1.07005,-1.04276,0.0831949,0.397046,-0.0393268,0.0744989,0.417712,-0.420357,-0.839429,0.0144866,-0.0325043,0.542302,0.0671196,0.473877,0.0401513,-0.437757,0.0649384,0.0126025,0.896656,0.0211578,0.300464,-0.440544,-0.167401,0.118849,0.667964,0.715315,
1785340236.361591,-1.92721,1.15952,-0.964792,0.0814807,0.386075,-0.0391629,0.0746075,0.415848,-0.421214,-0.84085,0.0131469,-0.0313624,0.540198,0.0671329,0.473869,0.0401339,-0.437897,0.0650816,0.0126011,0.896578,0.0213976,0.298494,-0.440287,-0.170967,0.121365,0.66765,0.714342,
1785340236.381662,-2.01775,0.996567,-0.973036,0.0742278,0.38237,-0.0389609,0.0747229,0.410831,-0.423237,-0.847339,0.0108093,-0.0321199,0.529971,0.0671307,0.473834,0.0400706,-0.437802,0.0652157,0.0125732,0.896615,0.0221715,0.292562,-0.439706,-0.180861,0.127145,0.667933,0.710626,
1785340236.391560,-1.97894,0.953537,-1.0007,0.0696008,0.384926,-0.0396318,0.0747383,0.408986,-0.423875,-0.84967,0.00837134,-0.0320986,0.526271,0.0671193,0.473841,0.0400393,-0.437859,0.0651199,0.0125295,0.896595,0.0224937,0.290721,-0.439338,-0.184145,0.130356,0.668334,0.708821,
1785340236.401637,-2.02444,0.795624,-0.938388,0.0654378,0.388872,-0.0392618,0.0747685,0.407478,-0.424465,-0.851726,0.00820292,-0.0310519,0.523002,0.067109,0.473834,0.0400239,-0.437912,0.0652476,0.0126247,0.896558,0.0221339,0.288681,-0.439284,-0.186647,0.131151,0.665931,0.71028,
1785340236.411570,-2.10589,0.923996,-0.990265,0.0670778,0.390121,-0.0378329,0.0746475,0.405845,-0.425075,-0.854303,0.00407309,-0.0329114,0.518717,0.0670893,0.473832,0.0400064,-0.437942,0.0653663,0.012795,0.896532,0.022766,0.286966,-0.438822,-0.190627,0.134341,0.667928,0.706743,
1785340236.421534,-2.05975,0.784409,-0.950792,0.0639936,0.384869,-0.0371469,0.0744971,0.402619,-0.426207,-0.85846,0.000853338,-0.0330437,0.511814,0.0670144,0.47384,0.0399905,-0.437995,0.0649643,0.0124697,0.89654,0.0231784,0.283336,-0.43814,-0.198182,0.137939,0.668673,0.703259,
1785340236.431718,-1.86787,0.852066,-1.01549,0.0629878,0.379963,-0.0375469,0.0744576,0.401059,-0.426744,-0.860333,0.000679786,-0.0316174,0.508751,0.0669926,0.473849,0.0399907,-0.437995,0.0649735,0.0126334,0.896537,0.0233165,0.281542,-0.437838,-0.20116,0.139849,0.668762,0.70195,
1785340236.441656,-1.89933,0.734268,-1.01895,0.0574027,0.374022,-0.0367119,0.0743473,0.399471,-0.427271,-0.862272,-0.000989908,-0.0313955,0.50547,0.0669897,0.473842,0.0399916,-0.437859,0.0651639,0.0124251,0.896593,0.0235801,0.279831,-0.437443,-0.203693,0.142815,0.66919,0.700213,
1785340236.451711,-1.86503,0.65062,-0.97769,0.0529228,0.368022,-0.0363019,0.0742008,0.397905,-0.427816,-0.863968,-0.00228238,-0.031385,0.502562,0.0669872,0.473866,0.040012,-0.438036,0.0648948,0.012593,0.896523,0.0232709,0.277981,-0.437267,-0.206528,0.143262,0.667679,0.700733,
1785340236.461579,-1.67876,0.66893,-1.02918,0.0508687,0.361171,-0.0357339,0.0740698,0.396384,-0.428284,0.865831,0.0032219,0.0307981,-0.499377,0.0669898,0.47386,0.0400129,-0.437796,0.0651218,0.0127921,0.896621,0.0234029,0.276277,-0.436849,-0.20948,0.145476,0.667844,0.699242,
1785340236.471555,-1.91348,0.553543,-1.07799,0.0458478,0.358504,-0.0353019,0.0739006,0.394868,-0.42877,0.867551,0.00432125,0.0306725,-0.496383,0.066984,0.473883,0.0400202,-0.437836,0.0650666,0.012913,0.896605,0.0240299,0.274647,-0.436204,-0.212333,0.150019,0.669699,0.695638,
1785340236.481510,-1.73875,0.496323,-1.06624,0.0442897,0.349156,-0.0340509,0.0736412,0.391789,-0.429777,0.871246,0.0068483,0.029312,-0.489923,0.0669618,0.473877,0.0400114,-0.437753,0.0652383,0.0127307,0.896635,0.0243853,0.271203,-0.435611,-0.218323,0.152134,0.671108,0.691957,
1785340236.491565,-1.46505,0.62532,-1.0712,0.0472918,0.336553,-0.0334749,0.0735377,0.390262,-0.430214,0.872993,0.00737321,0.0282346,-0.486858,0.0669435,0.473877,0.0400062,-0.437756,0.0652077,0.0127089,0.896636,0.0246505,0.269532,-0.435159,-0.221297,0.154435,0.671726,0.6899,
1785340236.501657,-1.66051,0.417923,-1.06958,0.0382166,0.340059,-0.0329779,0.0734034,0.388685,-0.430679,0.874848,0.00863008,0.0278416,-0.483519,0.066921,0.473887,0.0399967,-0.437813,0.0652368,0.0128869,0.896603,0.0247104,0.267766,-0.43477,-0.223447,0.156969,0.671159,0.689186,
1785340236.511571,-1.55376,0.475937,-1.01543,0.0422326,0.336713,-0.0332978,0.0732515,0.387041,-0.43107,0.877223,0.0118042,0.0298571,-0.479008,0.0669184,0.473875,0.039988,-0.437767,0.0651974,0.0127423,0.896631,0.0247175,0.265987,-0.434355,-0.226788,0.158385,0.670828,0.688092,
1785340236.521556,-1.8774,0.487,-1.0493,0.0399836,0.346988,-0.0328349,0.0731327,0.383744,-0.431956,0.880195,0.0138743,0.0286267,-0.473545,0.066907,0.473871,0.0399681,-0.437829,0.0653565,0.0127959,0.896588,0.0251606,0.262408,-0.433377,-0.232801,0.162712,0.671198,0.684706,
1785340236.531656,-1.34421,0.45079,-1.0074,0.0386566,0.329487,-0.0332758,0.0731848,0.382004,-0.432353,0.882024,0.0142983,0.0278692,-0.470163,0.0669076,0.473874,0.0399627,-0.437766,0.0653265,0.0128464,0.896621,0.0254005,0.260546,-0.432899,-0.235138,0.164756,0.671162,0.683452,
1785340236.541655,-1.68897,0.342743,-1.09241,0.0338978,0.337835,-0.0318998,0.0732315,0.380221,-0.43275,0.883889,0.0157576,0.0284014,-0.466567,0.0668991,0.473877,0.039954,-0.437825,0.0653803,0.0130907,0.896584,0.0256128,0.258722,-0.43234,-0.238737,0.16683,0.670761,0.682093,
1785340236.551643,-1.64608,0.506195,-1.03551,0.0363617,0.334422,-0.0318329,0.0733333,0.378385,-0.433172,0.885819,0.0163277,0.0281994,-0.462885,0.0669064,0.473877,0.039953,-0.437817,0.0653894,0.013032,0.896588,0.0258341,0.256819,-0.431796,-0.242279,0.168813,0.670303,0.680806,
1785340236.561577,-1.67837,0.303818,-1.06436,0.0302348,0.330965,-0.0287589,0.0734565,0.376509,-0.433606,0.887779,0.0168962,0.0281798,-0.459095,0.0669007,0.473881,0.0399549,-0.437832,0.0653942,0.0130667,0.89658,0.0261118,0.254931,-0.43121,-0.245107,0.171806,0.669464,0.67987,
1785340236.571555,-1.71093,0.492126,-1.06061,0.0352496,0.3326,-0.0289199,0.0736422,0.374598,-0.434111,0.889421,0.0172415,0.0280888,-0.4559,0.0668919,0.473885,0.0399561,-0.437801,0.0655349,0.013272,0.896582,0.0264591,0.253018,-0.430562,-0.249057,0.174244,0.669299,0.677974,
1785340236.581647,-1.69398,0.444641,-1.13496,0.0315368,0.334261,-0.0288419,0.0741286,0.370643,-0.434707,0.893471,0.0187191,0.0287005,-0.447811,0.0668733,0.473895,0.0399583,-0.437776,0.0655833,0.0134149,0.896588,0.0270806,0.249051,-0.429294,-0.255603,0.178692,0.66792,0.675736,
1785340236.591567,-1.6309,0.283157,-1.09314,0.0260577,0.330316,-0.0297599,0.0744959,0.368636,-0.435019,0.89543,0.021011,0.0295258,-0.443725,0.0668325,0.473887,0.0399577,-0.437781,0.0652462,0.013268,0.896613,0.0276467,0.246582,-0.428933,-0.258606,0.178896,0.668634,0.673831,
1785340236.601652,-1.67211,0.256088,-1.07527,0.0228007,0.33735,-0.0303158,0.0747919,0.366553,-0.435286,0.89731,0.0208376,0.0299725,-0.43989,0.0668657,0.473904,0.039947,-0.437836,0.0655521,0.0133907,0.896562,0.0278304,0.245019,-0.427889,-0.262688,0.183268,0.666404,0.673285,
1785340236.611569,-1.719,0.315216,-1.09509,0.0231938,0.334731,-0.0290399,0.0751625,0.36451,-0.435531,0.899384,0.0213461,0.0307836,-0.435552,0.0668705,0.473902,0.0399317,-0.437887,0.0656403,0.0135644,0.896528,0.0281242,0.242985,-0.427191,-0.266519,0.184984,0.665164,0.672537,
1785340236.621549,-1.2722,0.370575,-1.01175,0.0216777,0.320774,-0.0276289,0.0760577,0.360298,-0.436027,0.903185,0.0229755,0.0325551,-0.427398,0.066898,0.473887,0.0399079,-0.437947,0.0653961,0.0129819,0.896525,0.0289273,0.238979,-0.42565,-0.273753,0.190197,0.66279,0.670518,
1785340236.631661,-1.6955,0.194427,-1.07742,0.0113237,0.334917,-0.0279089,0.0765318,0.358145,-0.436226,0.904825,0.0232687,0.0338352,-0.4238,0.0669055,0.473875,0.0398886,-0.43806,0.0654343,0.0128014,0.89647,0.0294158,0.236977,-0.424855,-0.276989,0.192547,0.66195,0.669347,
1785340236.641655,-1.31825,0.167374,-1.01476,0.00988674,0.320691,-0.0272518,0.0770518,0.356022,-0.436402,0.906841,0.0233463,0.0342957,-0.419427,0.0669096,0.473867,0.0398706,-0.438074,0.0654369,0.0127939,0.896463,0.0297496,0.234976,-0.424084,-0.280243,0.195195,0.66033,0.668825,
1785340236.651654,-1.52691,0.152786,-1.06792,0.00715065,0.330612,-0.0261999,0.0775697,0.353919,-0.436557,0.908593,0.0234278,0.0354557,-0.415516,0.066876,0.473855,0.0398562,-0.438066,0.065164,0.0126367,0.896489,0.0301872,0.233058,-0.423208,-0.284092,0.197795,0.659104,0.667646,
1785340236.661573,-1.67793,0.19989,-0.971194,0.00419581,0.338326,-0.0262099,0.0780896,0.351793,-0.436693,0.910553,0.0233159,0.0361504,-0.411149,0.06689,0.473842,0.0398402,-0.438062,0.0652931,0.0127605,0.89648,0.0304364,0.231047,-0.422458,-0.287858,0.19937,0.657189,0.667452,
1785340236.671564,-1.51765,-0.147034,-1.00743,-0.00951433,0.332908,-0.0241048,0.0785663,0.349642,-0.436851,0.912055,0.0237003,0.0372567,-0.407684,0.0669002,0.473841,0.039822,-0.438045,0.0655263,0.0130002,0.896468,0.030745,0.229096,-0.421625,-0.291323,0.201535,0.65556,0.666901,
1785340236.681561,-1.63335,0.0444031,-0.986493,-0.00743532,0.338781,-0.0242888,0.0795909,0.345552,-0.436979,0.915309,0.0236263,0.0391519,-0.400148,0.066844,0.473836,0.0398091,-0.438062,0.0651544,0.012733,0.89649,0.0314496,0.225381,-0.419862,-0.298402,0.206173,0.652386,0.665464,
1785340236.701535,-1.58007,-0.0732574,-0.889379,-0.0148122,0.337185,-0.0240788,0.0804889,0.341572,-0.436993,0.918623,0.0241435,0.0412394,-0.392236,0.0668502,0.473837,0.0397877,-0.438105,0.0653303,0.0128728,0.896454,0.0322674,0.221703,-0.41818,-0.304466,0.210233,0.650246,0.663538,
1785340236.711570,-1.27523,-0.254257,-0.832156,-0.0232552,0.329661,-0.0219119,0.0810003,0.339602,-0.437037,0.919957,0.0244142,0.0421797,-0.388977,0.0668481,0.473827,0.0397719,-0.438039,0.0651957,0.0128703,0.896496,0.0325185,0.219922,-0.417337,-0.307982,0.211628,0.648875,0.662814,
1785340236.721556,-1.64834,-0.316528,-0.805344,-0.0273292,0.34432,-0.0226349,0.0814275,0.337692,-0.436971,0.921586,0.0247989,0.043,-0.384988,0.0668646,0.473826,0.0397542,-0.438043,0.0651116,0.0127237,0.896503,0.0328178,0.218267,-0.41643,-0.310928,0.214282,0.647096,0.662325,
1785340236.731654,-1.58498,-0.352753,-0.786342,-0.0341003,0.340745,-0.0204068,0.0822307,0.333949,-0.436928,0.924464,0.0250012,0.0447353,-0.37781,0.0668676,0.473808,0.0397058,-0.438122,0.0651126,0.012746,0.896464,0.0331719,0.214828,-0.414829,-0.316923,0.217255,0.643837,0.66169,
1785340236.741651,-1.32999,-0.31842,-0.748022,-0.0346553,0.333807,-0.0195089,0.0825993,0.332115,-0.436873,0.925895,0.0249989,0.0455467,-0.374191,0.0668716,0.473801,0.0396766,-0.438203,0.0651951,0.0128006,0.896417,0.0334827,0.213246,-0.41391,-0.320161,0.219535,0.642695,0.660488,
1785340236.751640,-1.51028,-0.415405,-0.783546,-0.0383813,0.336059,-0.0184829,0.0829598,0.330291,-0.436849,0.927276,0.0245785,0.0464436,-0.370672,0.0668606,0.473798,0.0396552,-0.4382,0.065184,0.0128439,0.896419,0.0337799,0.211597,-0.413064,-0.323227,0.221312,0.641859,0.659214,
1785340236.761579,-1.48373,-0.301239,-0.815862,-0.0373372,0.336164,-0.0180119,0.0833422,0.328475,-0.436813,0.92879,0.0242835,0.0461409,-0.366921,0.0668581,0.473795,0.0396417,-0.438222,0.0652262,0.0128552,0.896405,0.034039,0.209996,-0.412189,-0.325995,0.223519,0.640464,0.658462,
1785340236.771549,-1.3914,-0.50975,-0.775842,-0.0430252,0.325539,-0.0172109,0.0839678,0.324898,-0.436669,0.931397,0.0254837,0.0485192,-0.359855,0.0668371,0.473801,0.0396383,-0.43821,0.0652007,0.012909,0.896412,0.0343976,0.206855,-0.410412,-0.332112,0.227305,0.637691,0.656798,
1785340236.781570,-1.77224,-0.306992,-0.843755,-0.0397723,0.339438,-0.00884783,0.0842765,0.323094,-0.436607,0.932579,0.025277,0.0489751,-0.356733,0.0668342,0.473789,0.0396447,-0.438179,0.0653201,0.0131841,0.896415,0.0345845,0.205222,-0.409528,-0.334842,0.228468,0.636404,0.656257,
1785340236.791559,-1.45371,-0.41478,-0.778287,-0.0387872,0.322338,-0.00541085,0.0846715,0.321341,-0.436435,0.933978,0.0258769,0.0500696,-0.352858,0.0668251,0.473815,0.0396555,-0.438176,0.0652083,0.0129382,0.896428,0.0348932,0.203753,-0.408563,-0.337625,0.231128,0.635175,0.655089,
1785340236.801539,-1.54278,-0.578949,-0.872975,-0.0487663,0.327707,-0.00854886,0.0850812,0.319622,-0.436289,0.935136,0.0265326,0.0522209,-0.349413,0.06682,0.473819,0.0396663,-0.4382,0.0653122,0.012975,0.896408,0.0351606,0.202265,-0.407634,-0.340526,0.233209,0.6335,0.654472,
