timestamp,force_x,force_y,force_z,torque_x, torque_y, torque_z,tibia_x, tibia_y, tibia_z,tibia_qx, tibia_qy, tibia_qz, tibia_qw,femur_x, femur_y, femur_z,femur_qx, femur_qy, femur_qz, femur_qw,knee_x, knee_y, knee_z,knee_qx, knee_qy, knee_qz, knee_qw
1745832310.027253,-4.12837,-5.32956,2.41928,-2.19925,-3.44671,3.3961,-0.0693563,-0.00174833,0.55704,0.116561,0.957265,-0.0848227,0.250724,0.731708,-0.22481,0.698356,0.0842631,0.982179,0.0292747,-0.16543,0.129047,-0.063073,0.498727,0.116561,0.957265,-0.0848227,0.250724,
1745832310.037246,-4.0392,-5.38996,2.35597,-2.20571,-3.43131,3.41281,-0.0693323,-0.00149415,0.556582,0.117111,0.956216,-0.0908496,0.252355,0.731808,-0.225188,0.698313,0.0805347,0.9821,0.0281678,-0.167931,0.128955,-0.0643032,0.499466,0.117111,0.956216,-0.0908496,0.252355,
1745832310.057167,-3.76862,-5.64291,2.37024,-2.30105,-3.55261,3.6877,-0.0693349,-0.00149391,0.556583,0.117082,0.956209,-0.09084,0.252397,0.730579,-0.227013,0.700725,0.0464634,0.98116,0.0203339,-0.186418,0.128961,-0.06429,0.499484,0.117082,0.956209,-0.09084,0.252397,
1745832310.067271,-3.79811,-5.61663,2.37619,-2.31075,-3.56584,3.69153,-0.0694076,-0.00168204,0.556944,0.116061,0.957073,-0.0862318,0.251207,0.730568,-0.226995,0.700681,0.0458752,0.980971,0.0210696,-0.187477,0.129049,-0.0631296,0.498941,0.116061,0.957073,-0.0862318,0.251207,
1745832310.077119,-3.84546,-5.573,2.43231,-2.27712,-3.57771,3.66866,-0.0694068,-0.00167131,0.55695,0.116087,0.957077,-0.0863676,0.251135,0.730543,-0.226979,0.700645,0.0468864,0.981245,0.0205131,-0.185846,0.129032,-0.063158,0.498928,0.116087,0.957077,-0.0863676,0.251135,
1745832310.087245,-4.07035,-5.41825,2.32741,-2.21939,-3.4267,3.416,-0.0693598,-0.00147045,0.556544,0.116783,0.956201,-0.0912174,0.25243,0.731694,-0.224816,0.698367,0.0844172,0.982175,0.0293857,-0.165358,0.128956,-0.0642407,0.499484,0.116783,0.956201,-0.0912174,0.25243,
1745832310.097242,-3.82018,-5.55872,2.39217,-2.27904,-3.5729,3.64718,-0.0694094,-0.00167593,0.556961,0.116073,0.957101,-0.0863029,0.251071,0.730608,-0.227017,0.700751,0.045877,0.980936,0.0214304,-0.18762,0.129025,-0.063144,0.498907,0.116073,0.957101,-0.0863029,0.251071,
1745832310.107162,-4.13801,-5.45662,2.3717,-2.24896,-3.47901,3.42845,-0.0693563,-0.00146483,0.55654,0.116811,0.95619,-0.0911293,0.25249,0.731834,-0.224898,0.69831,0.0845856,0.981755,0.0293527,-0.167754,0.128968,-0.0642256,0.4995,0.116811,0.95619,-0.0911293,0.25249,
1745832310.117112,-4.08552,-5.43001,2.30708,-2.23882,-3.46157,3.41672,-0.0693335,-0.00149191,0.556577,0.117098,0.956208,-0.0908676,0.252383,0.731716,-0.224847,0.698555,0.0831968,0.981784,0.0294933,-0.16825,0.128958,-0.0642998,0.499474,0.117098,0.956208,-0.0908676,0.252383,
1745832310.127167,-4.0997,-5.3644,2.38058,-2.2288,-3.44748,3.41291,-0.0694134,-0.00167475,0.556955,0.116084,0.957083,-0.0862688,0.251146,0.731733,-0.224919,0.698666,0.0828198,0.981802,0.0285804,-0.168489,0.129031,-0.063139,0.498929,0.116084,0.957083,-0.0862688,0.251146,
1745832310.137231,-3.78177,-5.61193,2.367,-2.28348,-3.55866,3.66425,-0.0693395,-0.00149426,0.556583,0.117061,0.956205,-0.0908972,0.252401,0.730581,-0.22701,0.700724,0.0464443,0.981141,0.0204201,-0.186514,0.128957,-0.0642951,0.49949,0.117061,0.956205,-0.0908972,0.252401,
1745832310.147274,-3.81305,-5.52905,2.42838,-2.26489,-3.54755,3.64801,-0.0693557,-0.00175053,0.557032,0.116598,0.95726,-0.0847556,0.250749,0.730532,-0.22699,0.700662,0.0468992,0.981274,0.020751,-0.185662,0.12905,-0.0630737,0.498724,0.116598,0.95726,-0.0847556,0.250749,
1745832310.157170,-3.7456,-5.59013,2.35513,-2.27532,-3.5232,3.65119,-0.0693328,-0.00149221,0.556571,0.117112,0.95619,-0.0908099,0.252464,0.730531,-0.226987,0.700665,0.0469079,0.981281,0.0206844,-0.185634,0.12897,-0.0642923,0.499498,0.117112,0.95619,-0.0908099,0.252464,
1745832310.167289,-4.04185,-5.41919,2.30728,-2.23705,-3.4243,3.41362,-0.0693336,-0.00148914,0.556587,0.11715,0.956213,-0.0908319,0.252354,0.731714,-0.224846,0.698553,0.083202,0.981808,0.0294454,-0.168119,0.12895,-0.0643081,0.499469,0.11715,0.956213,-0.0908319,0.252354,
1745832310.177138,-3.82799,-5.62287,2.45386,-2.31834,-3.57923,3.70035,-0.0693552,-0.00174926,0.557033,0.116524,0.957261,-0.0848287,0.250755,0.730609,-0.227017,0.700747,0.0459056,0.980925,0.0214338,-0.18767,0.129056,-0.0630618,0.498733,0.116524,0.957261,-0.0848287,0.250755,
1745832310.187218,-4.0723,-5.44625,2.34918,-2.24605,-3.41714,3.42028,-0.0693347,-0.00149707,0.556577,0.117071,0.956202,-0.0908556,0.252424,0.731771,-0.224821,0.698137,0.0855608,0.981841,0.0303764,-0.166569,0.128965,-0.0642923,0.49949,0.117071,0.956202,-0.0908556,0.252424,
1745832310.197250,-3.82404,-5.54684,2.43946,-2.27749,-3.56183,3.65692,-0.069356,-0.00174398,0.557038,0.116565,0.957254,-0.0848674,0.25075,0.730621,-0.227035,0.700799,0.0465288,0.981104,0.0207089,-0.186656,0.129048,-0.0630797,0.498739,0.116565,0.957254,-0.0848674,0.25075,
1745832310.207174,-4.05085,-5.3985,2.32175,-2.21866,-3.41262,3.3898,-0.06936,-0.00146489,0.556548,0.116818,0.956214,-0.0911284,0.252397,0.731675,-0.224789,0.698338,0.0841482,0.98193,0.0304276,-0.166754,0.128952,-0.0642287,0.499468,0.116818,0.956214,-0.0911284,0.252397,
1745832310.217229,-4.05437,-5.46578,2.31119,-2.25118,-3.42284,3.43721,-0.069331,-0.00149341,0.556581,0.117063,0.956203,-0.0908836,0.252415,0.731658,-0.224783,0.698345,0.0843907,0.981934,0.0305459,-0.166584,0.128967,-0.0642922,0.499492,0.117063,0.956203,-0.0908836,0.252415,
1745832310.227126,-3.79483,-5.57741,2.39693,-2.29738,-3.55548,3.67432,-0.0693563,-0.00174765,0.557036,0.116562,0.957258,-0.0847457,0.250777,0.730565,-0.226995,0.700669,0.0458661,0.980966,0.0210385,-0.18751,0.129057,-0.0630558,0.498739,0.116562,0.957258,-0.0847457,0.250777,
1745832310.237220,-3.73422,-5.62607,2.32847,-2.29302,-3.53412,3.65563,-0.0693559,-0.0014852,0.556489,0.116542,0.956105,-0.0926861,0.252372,0.730551,-0.227002,0.700684,0.0459534,0.980988,0.0212391,-0.187347,0.128915,-0.0644847,0.499525,0.116542,0.956105,-0.0926861,0.252372,
1745832310.247184,-3.80547,-5.61415,2.40412,-2.30549,-3.56171,3.69815,-0.0694124,-0.00166929,0.556949,0.116147,0.957066,-0.0863168,0.251166,0.730579,-0.227016,0.700714,0.0464637,0.981143,0.0203868,-0.186503,0.129026,-0.0631661,0.498938,0.116147,0.957066,-0.0863168,0.251166,
1745832310.257154,-3.79663,-5.60918,2.35879,-2.28189,-3.57805,3.65298,-0.0693357,-0.00149156,0.556576,0.117155,0.956191,-0.0907717,0.252456,0.730563,-0.226998,0.700671,0.0458727,0.980974,0.0210898,-0.187459,0.128963,-0.0642989,0.499497,0.117155,0.956191,-0.0907717,0.252456,
1745832310.267126,-3.78437,-5.63761,2.33863,-2.29486,-3.57124,3.68145,-0.0693334,-0.00149199,0.556584,0.1171,0.956204,-0.0908195,0.252415,0.730579,-0.227013,0.700724,0.0464627,0.981141,0.0204235,-0.186509,0.128964,-0.0642901,0.499491,0.1171,0.956204,-0.0908195,0.252415,
1745832310.277134,-3.94308,-5.57475,2.11115,-2.48077,-3.75731,3.50327,-0.0693573,-0.00175056,0.557033,0.116551,0.957257,-0.0848019,0.250766,0.729364,-0.227114,0.700117,0.0455152,0.974469,0.0230998,-0.218642,0.129053,-0.063067,0.498736,0.116551,0.957257,-0.0848019,0.250766,
1745832310.287129,-3.78134,-5.6158,2.35084,-2.285,-3.56315,3.66724,-0.0693325,-0.00149556,0.556575,0.117078,0.956204,-0.0908575,0.252411,0.730582,-0.227017,0.700726,0.0464351,0.981146,0.0203824,-0.186497,0.128965,-0.0642939,0.499483,0.117078,0.956204,-0.0908575,0.252411,
1745832310.297266,-3.81667,-5.5688,2.41801,-2.28937,-3.56345,3.67201,-0.0693568,-0.0017444,0.557037,0.116548,0.957253,-0.0848816,0.250756,0.730624,-0.227032,0.700797,0.0465646,0.981093,0.0206784,-0.186709,0.129049,-0.0630771,0.498742,0.116548,0.957253,-0.0848816,0.250756,
1745832310.307205,-4.10121,-5.4716,2.32281,-2.26446,-3.46801,3.4474,-0.0693331,-0.00148918,0.556581,0.117118,0.956206,-0.0907382,0.252427,0.731859,-0.225017,0.69839,0.0840592,0.981676,0.0290462,-0.16853,0.128967,-0.0642763,0.499486,0.117118,0.956206,-0.0907382,0.252427,
1745832310.317231,-4.06551,-5.38955,2.31686,-2.22859,-3.43141,3.39321,-0.0693355,-0.00149451,0.556575,0.117117,0.956202,-0.0907217,0.252451,0.731867,-0.225022,0.698382,0.0840135,0.981679,0.0290249,-0.168542,0.128969,-0.0642775,0.499489,0.117117,0.956202,-0.0907217,0.252451,
1745832310.327068,-3.78746,-5.58275,2.37901,-2.29033,-3.54143,3.67782,-0.0694079,-0.00167959,0.556953,0.11602,0.957099,-0.0862374,0.251126,0.730545,-0.226982,0.70065,0.0468857,0.981237,0.020542,-0.185886,0.129042,-0.063114,0.498916,0.11602,0.957099,-0.0862374,0.251126,
1745832310.337182,-3.72116,-5.61498,2.32017,-2.29384,-3.53445,3.66131,-0.0694379,-0.00148582,0.556817,0.116833,0.956745,-0.0909697,0.250428,0.730567,-0.227,0.700676,0.0459212,0.980965,0.0211586,-0.187486,0.128633,-0.0642359,0.498891,0.116833,0.956745,-0.0909697,0.250428,
1745832310.347260,-4.12078,-5.34882,2.37947,-2.22329,-3.46253,3.40113,-0.0693569,-0.00174707,0.557044,0.116528,0.957259,-0.0848215,0.250762,0.731712,-0.22485,0.698549,0.0832018,0.981791,0.029533,-0.168201,0.129055,-0.0630594,0.498746,0.116528,0.957259,-0.0848215,0.250762,
1745832310.357130,-3.79616,-5.63904,2.37537,-2.291,-3.56828,3.68117,-0.069334,-0.00149462,0.556586,0.117103,0.956221,-0.0908173,0.25235,0.730527,-0.226985,0.700658,0.0469691,0.981281,0.0207788,-0.185608,0.128955,-0.0642938,0.499465,0.117103,0.956221,-0.0908173,0.25235,
1745832310.377144,-3.78044,-5.57581,2.35631,-2.26535,-3.55455,3.63991,-0.0693343,-0.00148967,0.556591,0.117132,0.95621,-0.0908037,0.252383,0.73058,-0.227012,0.700719,0.0464499,0.981147,0.0203527,-0.186492,0.128956,-0.0642961,0.499483,0.117132,0.95621,-0.0908037,0.252383,
1745832310.387215,-4.05852,-5.43034,2.32824,-2.23766,-3.42158,3.43354,-0.0693312,-0.00148994,0.556588,0.117125,0.956204,-0.0908404,0.252394,0.73187,-0.224937,0.698307,0.0845174,0.982004,0.0283585,-0.166496,0.12896,-0.0643014,0.499488,0.117125,0.956204,-0.0908404,0.252394,
1745832310.397248,-3.76847,-5.63626,2.33021,-2.28569,-3.55505,3.66923,-0.0693346,-0.00150453,0.556518,0.116683,0.956089,-0.0926316,0.252386,0.730531,-0.226991,0.700665,0.0469765,0.981265,0.0207219,-0.185696,0.128925,-0.0645427,0.499559,0.116683,0.956089,-0.0926316,0.252386,
1745832310.407184,-4.0412,-5.44723,2.33213,-2.23049,-3.43099,3.44582,-0.0693351,-0.00148625,0.556584,0.117112,0.956209,-0.0907721,0.252409,0.731745,-0.225108,0.698148,0.0816518,0.982165,0.0291775,-0.166834,0.128962,-0.0642785,0.499484,0.117112,0.956209,-0.0907721,0.252409,
1745832310.417265,-3.76922,-5.62599,2.34392,-2.29384,-3.55534,3.67047,-0.0693314,-0.0014925,0.556585,0.117058,0.95621,-0.090857,0.252398,0.730623,-0.227034,0.700795,0.0465584,0.981098,0.0207529,-0.186675,0.128966,-0.0642838,0.499486,0.117058,0.95621,-0.090857,0.252398,
1745832310.427275,-4.0665,-5.42203,2.2848,-2.23629,-3.42177,3.40686,-0.0693311,-0.00148773,0.556585,0.117097,0.956205,-0.0908165,0.252413,0.731756,-0.224818,0.698145,0.0857751,0.981853,0.0304211,-0.166378,0.128966,-0.0642842,0.49949,0.117097,0.956205,-0.0908165,0.252413,
1745832310.437084,-4.04868,-5.38868,2.29229,-2.21539,-3.40469,3.39784,-0.0693337,-0.00149319,0.55658,0.117101,0.95621,-0.0908116,0.252393,0.731808,-0.224863,0.698143,0.0855418,0.982061,0.0294869,-0.165438,0.128961,-0.0642902,0.499477,0.117101,0.95621,-0.0908116,0.252393,
1745832310.447288,-3.80029,-5.64148,2.38612,-2.29626,-3.57306,3.68231,-0.0693627,-0.00146828,0.556537,0.116772,0.956206,-0.0911176,0.252452,0.730583,-0.227012,0.700718,0.046503,0.981135,0.0204544,-0.186529,0.128961,-0.0642128,0.499479,0.116772,0.956206,-0.0911176,0.252452,
1745832310.457158,-3.76838,-5.59653,2.35527,-2.2782,-3.54731,3.65444,-0.0693362,-0.00149394,0.556575,0.117083,0.956208,-0.0907664,0.252428,0.730577,-0.227011,0.700721,0.0464814,0.981142,0.0204317,-0.186499,0.128967,-0.0642744,0.499482,0.117083,0.956208,-0.0907664,0.252428,
1745832310.467270,-4.06264,-5.42053,2.27086,-2.24403,-3.44755,3.40083,-0.0693608,-0.00146245,0.556547,0.116842,0.956205,-0.0911192,0.252423,0.731673,-0.224813,0.698565,0.0832577,0.98156,0.0301439,-0.169407,0.128952,-0.0642326,0.499478,0.116842,0.956205,-0.0911192,0.252423,
1745832310.477252,-4.11922,-5.40951,2.35789,-2.21732,-3.46535,3.39158,-0.0693322,-0.0014916,0.556582,0.117063,0.956207,-0.0909079,0.252388,0.731682,-0.224784,0.698346,0.0841276,0.981924,0.0303877,-0.166806,0.128962,-0.0642959,0.499484,0.117063,0.956207,-0.0909079,0.252388,
1745832310.487180,-3.73896,-5.59723,2.31626,-2.28597,-3.53522,3.64211,-0.069361,-0.00146441,0.556546,0.116785,0.956194,-0.0912202,0.252453,0.730613,-0.227017,0.700745,0.0459425,0.980925,0.0214014,-0.187664,0.128957,-0.0642356,0.499497,0.116785,0.956194,-0.0912202,0.252453,
1745832310.497246,-3.76883,-5.60051,2.3352,-2.27842,-3.55176,3.65548,-0.0693631,-0.00146338,0.556543,0.116818,0.95621,-0.0910872,0.252427,0.730581,-0.22701,0.700715,0.0464731,0.981144,0.0204026,-0.186495,0.128954,-0.0642181,0.499472,0.116818,0.95621,-0.0910872,0.252427,
1745832310.507184,-3.82181,-5.60056,2.3964,-2.27266,-3.58412,3.65422,-0.0693323,-0.00148745,0.556577,0.117101,0.956192,-0.0908707,0.252443,0.73058,-0.227006,0.700723,0.0464943,0.981128,0.0203698,-0.186579,0.128966,-0.0642969,0.4995,0.117101,0.956192,-0.0908707,0.252443,
1745832310.517236,-3.78207,-5.71197,2.32295,-2.33296,-3.58929,3.72196,-0.0693342,-0.00149501,0.556584,0.117073,0.956215,-0.0908494,0.252376,0.730548,-0.227004,0.700683,0.0459521,0.980989,0.0212971,-0.187336,0.12896,-0.06429,0.499476,0.117073,0.956215,-0.0908494,0.252376,
1745832310.527279,-4.10442,-5.42714,2.32907,-2.22816,-3.46088,3.40676,-0.0693318,-0.00149025,0.556585,0.117097,0.956217,-0.0908457,0.252359,0.731681,-0.224785,0.698344,0.0841846,0.981918,0.0304007,-0.166809,0.128958,-0.0642934,0.49947,0.117097,0.956217,-0.0908457,0.252359,
1745832310.537162,-3.7735,-5.64642,2.34416,-2.30228,-3.56796,3.67788,-0.0693352,-0.00148843,0.556581,0.117097,0.95622,-0.0908719,0.252337,0.730551,-0.227008,0.700683,0.045912,0.981008,0.0213108,-0.187245,0.12895,-0.0642973,0.499459,0.117097,0.95622,-0.0908719,0.252337,
1745832310.547221,-4.07064,-5.42602,2.3303,-2.22978,-3.4292,3.40719,-0.0693582,-0.00146091,0.556551,0.116799,0.956213,-0.0911324,0.252408,0.731677,-0.224779,0.698334,0.0841814,0.981935,0.0304095,-0.166712,0.128957,-0.0642188,0.499475,0.116799,0.956213,-0.0911324,0.252408,
1745832310.557145,-4.06801,-5.40307,2.32602,-2.21823,-3.41505,3.40451,-0.0693381,-0.00149081,0.556577,0.117077,0.956201,-0.0908745,0.252417,0.731808,-0.224859,0.698133,0.0855246,0.98208,0.0295338,-0.165327,0.128959,-0.0642924,0.499489,0.117077,0.956201,-0.0908745,0.252417,
1745832310.567258,-3.76407,-5.64444,2.31377,-2.30585,-3.56622,3.67442,-0.0693332,-0.00149223,0.556581,0.11709,0.956218,-0.0907722,0.252382,0.730608,-0.227016,0.700746,0.0459287,0.980918,0.0214192,-0.187703,0.128963,-0.0642769,0.49947,0.11709,0.956218,-0.0907722,0.252382,
1745832310.577127,-3.80612,-5.56342,2.42784,-2.2889,-3.55601,3.66288,-0.0693583,-0.00174704,0.557035,0.116569,0.957254,-0.084785,0.250774,0.73055,-0.227003,0.700683,0.0459476,0.980997,0.0212773,-0.187298,0.129052,-0.0630662,0.49874,0.116569,0.957254,-0.084785,0.250774,
1745832310.587193,-3.77225,-5.64619,2.35298,-2.29734,-3.5695,3.68647,-0.0694724,-0.00145496,0.556768,0.116531,0.956719,-0.091545,0.250455,0.730578,-0.227007,0.700721,0.0464527,0.981135,0.0204176,-0.186548,0.128609,-0.0642211,0.498896,0.116531,0.956719,-0.091545,0.250455,
1745832310.597225,-4.11197,-5.38131,2.38443,-2.24749,-3.45052,3.42882,-0.0693554,-0.00175649,0.557032,0.116518,0.957276,-0.0847077,0.250741,0.731862,-0.225022,0.698383,0.0839752,0.981689,0.0289989,-0.168507,0.129059,-0.0630409,0.498716,0.116518,0.957276,-0.0847077,0.250741,
1745832310.607154,-3.78905,-5.5962,2.33839,-2.27005,-3.56315,3.65129,-0.0693355,-0.00149197,0.556573,0.117093,0.956202,-0.0907753,0.252443,0.730533,-0.226994,0.700656,0.0469216,0.981261,0.0208086,-0.185721,0.128968,-0.0642778,0.499487,0.117093,0.956202,-0.0907753,0.252443,
1745832310.617243,-3.78213,-5.66408,2.34254,-2.31051,-3.57714,3.68989,-0.0693364,-0.00149097,0.556578,0.117107,0.956198,-0.0907806,0.252448,0.73055,-0.227004,0.700685,0.0459503,0.980997,0.0213169,-0.187294,0.128966,-0.0642831,0.499496,0.117107,0.956198,-0.0907806,0.252448,
1745832310.627287,-3.7957,-5.62262,2.39613,-2.28917,-3.56626,3.67282,-0.069337,-0.00149104,0.556579,0.117096,0.956208,-0.0907311,0.252433,0.73058,-0.227011,0.700719,0.0464432,0.981137,0.0203235,-0.18655,0.128967,-0.0642686,0.499485,0.117096,0.956208,-0.0907311,0.252433,
1745832310.637177,-3.73332,-5.65607,2.34929,-2.31442,-3.52893,3.69719,-0.0693384,-0.00149368,0.556576,0.117058,0.956207,-0.0907898,0.252435,0.730578,-0.227008,0.700719,0.046519,0.981134,0.0204178,-0.186534,0.128967,-0.0642704,0.499487,0.117058,0.956207,-0.0907898,0.252435,
1745832310.647202,-4.07065,-5.43806,2.31596,-2.2294,-3.43281,3.43125,-0.0693333,-0.00149401,0.556578,0.117071,0.95621,-0.0908595,0.252392,0.73169,-0.224809,0.698364,0.0844495,0.98218,0.0294928,-0.165293,0.128962,-0.0642904,0.499478,0.117071,0.95621,-0.0908595,0.252392,
1745832310.657161,-3.71979,-5.6274,2.31996,-2.3003,-3.52003,3.67739,-0.0693351,-0.00148981,0.556581,0.117078,0.956216,-0.0908499,0.25237,0.730581,-0.227009,0.700717,0.0464946,0.981138,0.0204554,-0.186518,0.128958,-0.0642868,0.499471,0.117078,0.956216,-0.0908499,0.25237,
1745832310.667260,-3.71035,-5.54841,2.30833,-2.26543,-3.50653,3.61381,-0.0693329,-0.00148928,0.556578,0.117123,0.956203,-0.0908563,0.252395,0.730565,-0.226997,0.700671,0.0459407,0.980951,0.0211663,-0.187553,0.128958,-0.0643038,0.49948,0.117123,0.956203,-0.0908563,0.252395,
1745832310.677154,-3.79578,-5.68501,2.38019,-2.31988,-3.57974,3.7103,-0.0693336,-0.00148847,0.556582,0.117121,0.956201,-0.0907784,0.252431,0.730624,-0.227033,0.700792,0.0465505,0.981106,0.0207561,-0.186635,0.128965,-0.0642851,0.499492,0.117121,0.956201,-0.0907784,0.252431,
1745832310.687281,-3.76131,-5.62492,2.33145,-2.29285,-3.55082,3.66042,-0.0693616,-0.00146647,0.556531,0.11677,0.956197,-0.0911959,0.252458,0.73057,-0.226986,0.700671,0.0463179,0.981043,0.0215371,-0.186939,0.12896,-0.0642272,0.499482,0.11677,0.956197,-0.0911959,0.252458,
1745832310.707201,-3.72351,-5.63442,2.31376,-2.30485,-3.53145,3.67338,-0.0693344,-0.00148658,0.556586,0.117086,0.956226,-0.0908276,0.252334,0.730565,-0.226996,0.700678,0.0458386,0.980971,0.0211248,-0.187477,0.128954,-0.0642822,0.499459,0.117086,0.956226,-0.0908276,0.252334,
1745832310.717249,-3.76551,-5.60088,2.33049,-2.27666,-3.5646,3.64581,-0.0694688,-0.00145619,0.556765,0.116538,0.956707,-0.0914774,0.250525,0.730555,-0.227006,0.700681,0.0459478,0.981001,0.0212942,-0.187277,0.128624,-0.0642099,0.498917,0.116538,0.956707,-0.0914774,0.250525,
1745832310.727285,-4.11396,-5.35755,2.37714,-2.22675,-3.45935,3.40808,-0.0693572,-0.00174401,0.557035,0.116563,0.957267,-0.0848222,0.250717,0.731718,-0.22485,0.698545,0.0831044,0.981813,0.0295413,-0.168119,0.129045,-0.0630696,0.498719,0.116563,0.957267,-0.0848222,0.250717,
1745832310.737153,-3.75773,-5.66902,2.32129,-2.31199,-3.55727,3.70227,-0.0693345,-0.0014926,0.556576,0.117051,0.956205,-0.090954,0.252386,0.73056,-0.227016,0.700728,0.0465129,0.981167,0.0205614,-0.186349,0.128958,-0.0643023,0.49948,0.117051,0.956205,-0.090954,0.252386,
1745832310.747307,-4.07366,-5.41942,2.35243,-2.22037,-3.42735,3.41791,-0.0693328,-0.00148794,0.556571,0.117044,0.95621,-0.0908663,0.252401,0.731707,-0.224809,0.69835,0.0842672,0.982166,0.0293293,-0.165494,0.128967,-0.0642763,0.499475,0.117044,0.95621,-0.0908663,0.252401,
1745832310.757125,-4.06931,-5.4483,2.33585,-2.24693,-3.45096,3.43472,-0.0693304,-0.00148885,0.556575,0.117055,0.956204,-0.0908879,0.252413,0.731779,-0.22495,0.698582,0.0823871,0.981814,0.0290762,-0.168545,0.128968,-0.0642855,0.499485,0.117055,0.956204,-0.0908879,0.252413,
1745832310.767189,-3.79997,-5.58336,2.36494,-2.26985,-3.57457,3.63484,-0.0693379,-0.00149371,0.556582,0.117052,0.95621,-0.0908227,0.252412,0.730566,-0.226997,0.700677,0.0458937,0.980958,0.0210664,-0.187542,0.128964,-0.0642753,0.499487,0.117052,0.95621,-0.0908227,0.252412,
1745832310.777233,-4.06278,-5.44957,2.2992,-2.24991,-3.44689,3.43371,-0.0693305,-0.00149015,0.556581,0.117103,0.95621,-0.090842,0.252385,0.731718,-0.224852,0.698559,0.083143,0.981804,0.0294013,-0.16818,0.128962,-0.0642943,0.499477,0.117103,0.95621,-0.090842,0.252385,
1745832310.787201,-3.78194,-5.6144,2.35098,-2.28378,-3.56327,3.66545,-0.0693326,-0.00149275,0.556575,0.117051,0.956209,-0.090899,0.252391,0.730577,-0.227011,0.700713,0.0464101,0.981137,0.0203876,-0.18655,0.128963,-0.0642906,0.499477,0.117051,0.956209,-0.090899,0.252391,
1745832310.797181,-4.0836,-5.40463,2.32662,-2.2127,-3.44023,3.40762,-0.0693354,-0.00149117,0.556569,0.117088,0.956198,-0.0909129,0.252408,0.731707,-0.224807,0.698358,0.0842914,0.982161,0.0293076,-0.165518,0.128958,-0.0643052,0.49948,0.117088,0.956198,-0.0909129,0.252408,
1745832310.807154,-4.06341,-5.38977,2.36079,-2.217,-3.42716,3.38905,-0.0693327,-0.00149217,0.556584,0.117061,0.95621,-0.0908901,0.252385,0.731745,-0.224859,0.698483,0.0831071,0.981851,0.0294667,-0.167907,0.128962,-0.0642916,0.499483,0.117061,0.95621,-0.0908901,0.252385,
1745832310.817150,-3.72942,-5.58233,2.34578,-2.27415,-3.52649,3.64757,-0.0694366,-0.00148423,0.556811,0.116873,0.956749,-0.0910822,0.250353,0.730579,-0.22701,0.700728,0.0465474,0.981138,0.0203315,-0.186518,0.128615,-0.0642735,0.498864,0.116873,0.956749,-0.0910822,0.250353,
1745832310.827256,-4.09711,-5.38497,2.32042,-2.21815,-3.42111,3.38001,-0.0693295,-0.00148819,0.556571,0.117058,0.956197,-0.0909891,0.252401,0.731704,-0.224529,0.698402,0.0876568,0.981928,0.0297139,-0.16508,0.128963,-0.0643077,0.499485,0.117058,0.956197,-0.0909891,0.252401,
1745832310.837143,-3.78512,-5.59144,2.34266,-2.27148,-3.56363,3.64904,-0.069332,-0.00148921,0.556583,0.117084,0.956207,-0.0908666,0.252394,0.730583,-0.227004,0.700721,0.0464718,0.981145,0.0204436,-0.186488,0.128962,-0.064292,0.499484,0.117084,0.956207,-0.0908666,0.252394,
1745832310.847188,-4.09389,-5.35202,2.35394,-2.22218,-3.43414,3.40025,-0.0693523,-0.0017473,0.557038,0.116528,0.957283,-0.0848356,0.250667,0.731678,-0.224776,0.698341,0.0842453,0.98191,0.0304168,-0.166827,0.129047,-0.0630635,0.498701,0.116528,0.957283,-0.0848356,0.250667,
1745832310.857160,-3.79597,-5.62729,2.3266,-2.28329,-3.58653,3.65204,-0.0693349,-0.00150891,0.5565,0.116618,0.956089,-0.0927195,0.252385,0.730569,-0.226992,0.700674,0.0459888,0.980959,0.0211209,-0.187505,0.128927,-0.0645428,0.499546,0.116618,0.956089,-0.0927195,0.252385,
1745832310.867192,-3.77226,-5.57102,2.34418,-2.29385,-3.54654,3.66819,-0.0693594,-0.0017441,0.557032,0.116563,0.957252,-0.0848619,0.25076,0.73055,-0.227006,0.700674,0.0459183,0.980995,0.021216,-0.187321,0.129046,-0.0630779,0.498737,0.116563,0.957252,-0.0848619,0.25076,
1745832310.877169,-4.06146,-5.32285,2.38166,-2.21647,-3.41055,3.38749,-0.0693551,-0.00175071,0.557035,0.11653,0.957278,-0.0848032,0.250695,0.731716,-0.224847,0.698559,0.0831928,0.981792,0.0294227,-0.168219,0.129048,-0.0630604,0.498707,0.11653,0.957278,-0.0848032,0.250695,
1745832310.887226,-4.04289,-5.41765,2.39934,-2.20645,-3.41501,3.43471,-0.0693314,-0.00148958,0.556581,0.117073,0.956217,-0.0908221,0.252378,0.731786,-0.225156,0.698134,0.0815206,0.982404,0.0284316,-0.165616,0.128964,-0.0642787,0.499472,0.117073,0.956217,-0.0908221,0.252378,
1745832310.897202,-4.09616,-5.34783,2.46134,-2.1953,-3.43394,3.42573,-0.0693506,-0.0017416,0.557041,0.116541,0.957282,-0.0848368,0.250663,0.731766,-0.225155,0.69815,0.0817576,0.982404,0.0284745,-0.165489,0.129046,-0.0630625,0.498703,0.116541,0.957282,-0.0848368,0.250663,
